Waterbody OGF ID,Waterbody Location Identifier,Official Name,Official French Name,Unofficial Name,Latitude,Longitude,Effective Date,Expiry Date
125207940,16-5820-54270,Mickey Lake,lac Mickey,,48.9945557,-85.876279,01/01/2022,12/31/2022
125207941,16-5368-54837,,,Middleton Lake (Unofficial Name),49.5068563,-86.4917332,01/01/2022,12/31/2022
125207942,16-6222-54113,,,Mikano Pothole (Unofficial Name),48.8446836,-85.3344521,01/01/2022,12/31/2022
125207943,16-5381-55486,,,Mile 30 Lake (Unofficial Name),50.0904906,-86.467423,01/01/2022,12/31/2022
125207944,16-6365-53715,,,Mileage 10 Pothole (Unofficial Name),48.4839679,-85.1521699,01/01/2022,12/31/2022
125207945,16-4935-54109,Minnow Lake,lac Minnow,,48.85341,-87.08865,01/01/2022,12/31/2022
125207946,16-6679-53154,Minto Lake,lac Minto,,47.9723,-84.74994,01/01/2022,12/31/2022
125207947,16-6750-54925,Mole Lake,lac Mole,,49.56147,-84.58051,01/01/2022,12/31/2022
125207948,16-6723-54995,Murphy Lake,lac Murphy,,49.62564,-84.61411,01/01/2022,12/31/2022
125207949,16-6748-55007,Myrtle Lake,lac Myrtle,,49.63592,-84.57939,01/01/2022,12/31/2022
125207950,16-6686-53551,Mystery Lake,lac Mystery,,48.32869,-84.72466,01/01/2022,12/31/2022
125207951,16-6669-53344,,,Janet Lake (Unofficial Name),48.1244099,-84.7807739,01/01/2022,12/31/2022
125207951,16-6672-53326,,,Nik Lake (Unofficial Name),48.1433641,-84.7566915,01/01/2022,12/31/2022
125207952,16-6734-54434,Norn Lake,lac Norn,,49.12092,-84.62411,01/01/2022,12/31/2022
125207953,16-6378-53770,O'Brien Lakes,lacs O'Brien,,48.5418319,-85.1403905,01/01/2022,12/31/2022
125207954,16-6386-53808,,,North Oganek Lake (Unofficial Name),48.5654495,-85.1292288,01/01/2022,12/31/2022
125207955,16-6177-53876,,,North Twin Lake (Unofficial Name),48.6359627,-85.3980572,01/01/2022,12/31/2022
125207956,16-6681-53103,Norwalk Lake,lac Norwalk,,47.92618,-84.74938,01/01/2022,12/31/2022
125207957,16-6366-53770,,,South O'Brien Lake (Unofficial Name),48.5352902,-85.1443232,01/01/2022,12/31/2022
125207958,16-6639-54398,The Other Man's Lake,The Other Man's Lake,The Other Mans Lake (Unofficial Name),49.0912,-84.75494,01/01/2022,12/31/2022
125207959,16-6897-53787,,,Pearkes Lake 10 (Unofficial Name),48.530575,-84.4237914,01/01/2022,12/31/2022
125207960,16-6660-54875,Pointing Lake,lac Pointing,,49.51981,-84.70578,01/01/2022,12/31/2022
125207961,16-5288-54826,,,Post Lake (Unofficial Name),49.4971239,-86.6021751,01/01/2022,12/31/2022
125207962,16-6954-55137,,,Rice Lake (Unofficial Name),49.7460639,-84.2876239,01/01/2022,12/31/2022
125207963,16-6616-53180,Rod and Gun Lake,lac Rod and Gun,,47.99702,-84.83383,01/01/2022,12/31/2022
125207964,16-6478-53636,,,Lake 6-J-26 (Rootcellar Lake) (Unofficial Name),48.4102581,-85.0027266,01/01/2022,12/31/2022
125207965,16-4769-54328,Rope Lake,lac Rope,,49.03912,-87.32516,01/01/2022,12/31/2022
125207966,16-5839-54419,Sand Lake,lac Sand,,49.1263941,-85.900692,01/01/2022,12/31/2022
125207967,16-4603-55033,Settingduck Lake,lac Settingduck,,49.6803084,-87.5480987,01/01/2022,12/31/2022
125207968,16-6741-54440,Shaw Lake,lac Shaw,,49.1262,-84.613,01/01/2022,12/31/2022
125207969,16-6744-54986,Sider Lake,lac Sider,,49.61703,-84.58522,01/01/2022,12/31/2022
125207970,16-6678-54933,Slim Lake,lac Slim,,49.57092,-84.67883,01/01/2022,12/31/2022
125207971,16-6692-53541,Souloup Lake,lac Souloup,,48.3198,-84.71716,01/01/2022,12/31/2022
125207972,16-6735-54955,Souter Lake,lac Souter,,49.58952,-84.59967,01/01/2022,12/31/2022
125207973,16-6378-53770,O'Brien Lakes,lacs O'Brien,,48.5418319,-85.1403905,01/01/2022,12/31/2022
125207974,16-6389-53685,,,South Shell Lake (Unofficial Name),48.4495347,-85.1302114,01/01/2022,12/31/2022
125207975,16-6176-53873,,,South Twin Lake (Unofficial Name),48.6327149,-85.4031386,01/01/2022,12/31/2022
125207976,16-4830-54328,Southpine Lake,lac Southpine,,49.03958,-87.23077,01/01/2022,12/31/2022
125207977,16-4780-54088,Spectacle Lake,lac Spectacle,,48.83748,-87.29368,01/01/2022,12/31/2022
125207978,16-4615-55035,Spring Lake,lac Spring,,49.6834909,-87.5285881,01/01/2022,12/31/2022
125207979,17-2959-53049,Square Lake,lac Square,,47.86675,-83.72904,01/01/2022,12/31/2022
125207980,16-6643-54402,That Man's Lake,lac That Man's,That Mans Lake (Unofficial Name),49.09452,-84.74883,01/01/2022,12/31/2022
125207981,16-6691-54970,Trodd Lake,lac Trodd,,49.60425,-84.65967,01/01/2022,12/31/2022
125207982,16-6199-54013,,,Turtle Lake (Unofficial Name),48.755209,-85.3687069,01/01/2022,12/31/2022
125207983,16-4754-54178,Upper Ross Lake,lac Upper Ross,,48.91451,-87.33589,01/01/2022,12/31/2022
125207984,16-6843-53819,,,Violet Lake (Unofficial Name),48.566096,-84.5016955,01/01/2022,12/31/2022
125207985,16-7134-53318,West Lake,lac West,,48.10563,-84.13325,01/01/2022,12/31/2022
125207986,16-6384-53688,,,West Shell Lake (Unofficial Name),48.4587405,-85.1285408,01/01/2022,12/31/2022
125207987,16-6745-54441,Wilson Lake,lac Wilson,,49.12675,-84.60772,01/01/2022,12/31/2022
125207988,16-6686-54955,Young Lake,lac Young,,49.59091,-84.66717,01/01/2022,12/31/2022
125207989,16-5500-55201,Balancing Lake,lac Balancing,,49.83341,-86.30529,01/01/2022,12/31/2022
125207990,16-4887-54796,Boobus Lake,lac Boobus,,49.4706682,-87.1554476,01/01/2022,12/31/2022
125207991,16-6658-54842,Ronald Lake,lac Ronald,Frost Lake 68 (Unofficial Name),49.4897399,-84.7105695,01/01/2022,12/31/2022
125207992,16-6941-55120,Hart Lake,lac Hart,,49.731285,-84.307468,01/01/2022,12/31/2022
125207993,16-4891-54801,Hartley Lake,lac Hartley,,49.4769032,-87.1456181,01/01/2022,12/31/2022
125207994,16-5012-55143,Hilder Lake,lac Hilder,,49.78066,-86.97961,01/01/2022,12/31/2022
125207995,16-6660-54855,Humberstone Lake,lac Humberstone,,49.5012,-84.70717,01/01/2022,12/31/2022
125207996,16-5470-55199,Lena Lake,lac Lena,,49.83174,-86.34641,01/01/2022,12/31/2022
125207997,16-5497-55182,Lukinto Lake,lac Lukinto,,49.81591,-86.30946,01/01/2022,12/31/2022
125207998,16-5468-55182,Margo Lake,lac Margo,,49.82443,-86.34972,01/01/2022,12/31/2022
125207999,16-5492-55145,Pamela Lake,lac Pamela,,49.7879,-86.32685,01/01/2022,12/31/2022
125208000,16-5344-54843,Tricorn Lake,lac Tricorn,,49.51258,-86.5253,01/01/2022,12/31/2022
125208001,16-5024-55147,,,Lake A620-A (Unofficial Name),49.7867382,-86.9672562,01/01/2022,12/31/2022
125208002,16-5128-55272,,,Lake A717-A (Unofficial Name),49.899522,-86.8222543,01/01/2022,12/31/2022
125208003,16-6730-54966,Arnott Lake,lac Arnott,,49.5979781,-84.6065438,01/01/2022,12/31/2022
125208004,16-6622-54260,,,Beaton Lake 65 (Unofficial Name),48.9809344,-84.7956035,01/01/2022,12/31/2022
125208005,16-6764-54957,Big Skunk Lake,grand lac Skunk,,49.59036,-84.55911,01/01/2022,12/31/2022
125208006,16-6739-54918,Corine Lake,lac Corine,,49.55592,-84.59551,01/01/2022,12/31/2022
125208007,16-6775-55006,Redpine Lake,lac Redpine,,49.63397,-84.54161,01/01/2022,12/31/2022
125208008,16-6686-54955,Young Lake,lac Young,,49.59091,-84.66717,01/01/2022,12/31/2022
125208009,17-4530-54411,,,Alvin Lake (Unofficial Name),49.1229871,-81.6439829,01/01/2022,12/31/2022
125208010,17-5383-53651,Andrew Lake,lac Andrew,,48.4398356,-80.4821029,01/01/2022,12/31/2022
125208011,17-5814-53593,Armitage Lake,lac Armitage,,48.3856205,-79.9053565,01/01/2022,12/31/2022
125208012,17-5841-53416,,,Arnold Lake 6 (Unofficial Name),48.2249911,-79.8668144,01/01/2022,12/31/2022
125208013,17-5163-53594,Arrow Lake,lac Arrow,,48.38979,-80.77924,01/01/2022,12/31/2022
125208014,17-3888-53360,Axe Lake,lac Axe,,48.16952,-82.4954,01/01/2022,12/31/2022
125208015,17-5215-52802,Babs Lake,lac Babs,,47.6773866,-80.7144581,01/01/2022,12/31/2022
125208016,17-5840-53551,Bea Lake,lac Bea,,48.3456016,-79.8659478,01/01/2022,12/31/2022
125208017,17-4790-54502,Bear Lake,lac Bear,,49.20646,-81.28759,01/01/2022,12/31/2022
125208018,17-4767-53560,Beaver Lake,lac Beaver,,48.35896,-81.31483,01/01/2022,12/31/2022
125208019,17-3929-52673,Beckett Lake,lac Beckett,,47.55229,-82.42317,01/01/2022,12/31/2022
125208020,17-5161-53591,Bow Lake,lac Bow,,48.3873,-80.78286,01/01/2022,12/31/2022
125208021,17-5300-53515,,,McEvay Lake 30 (Unofficial Name),48.3180213,-80.5951421,01/01/2022,12/31/2022
125208022,17-5765-53629,Brinnie Lake,lac Brinnie,,48.4205209,-79.9705167,01/01/2022,12/31/2022
125208023,17-5479-53230,,,Burt Lake 4 (Unofficial Name),48.0605227,-80.3569185,01/01/2022,12/31/2022
125208024,17-5483-53241,,,Burt Lake 5 (Unofficial Name),48.0708222,-80.3516761,01/01/2022,12/31/2022
125208025,17-3417-52748,,,Camp 22 Lake (Unofficial Name),47.6092371,-83.1056822,01/01/2022,12/31/2022
125208026,17-3888-53366,Canyon Lake,lac Canyon,,48.1748,-82.49624,01/01/2022,12/31/2022
125208027,17-5210-53067,,,Canyon Lake (Unofficial Name),47.9153226,-80.7193708,01/01/2022,12/31/2022
125208028,17-5863-53774,Carlyle Lake,lac Carlyle,,48.5461573,-79.8300949,01/01/2022,12/31/2022
125208029,17-3871-53315,Catcher Lake,lac Catcher,,48.1292804,-82.5159438,01/01/2022,12/31/2022
125208030,17-5143-53651,Centre Triple Lake,lac Centre Triple,,48.44063,-80.80702,01/01/2022,12/31/2022
125208030,17-5143-53650,Triple Lakes,lacs Triple,,48.4406641,-80.8067114,01/01/2022,12/31/2022
125208031,17-5234-53014,,,Charles Lake (Unofficial Name),47.8675524,-80.6869086,01/01/2022,12/31/2022
125208032,17-5309-52840,,,Chown Lake 15 (Unofficial Name),47.7109623,-80.5883533,01/01/2022,12/31/2022
125208033,17-5749-52833,Collacutt Lake,lac Collacutt,,47.7004241,-80.000459,01/01/2022,12/31/2022
125208034,17-5751-53740,Collins Lake,lac Collins,,48.5126365,-79.9793917,01/01/2022,12/31/2022
125208035,17-4776-53585,Cook Lake,lac Cook,,48.38146,-81.30232,01/01/2022,12/31/2022
125208036,17-5315-53469,Cootie Lake,lac Cootie,,48.276524,-80.5745874,01/01/2022,12/31/2022
125208037,17-3576-53645,,,Debbie Lake (Unofficial Name),48.4172567,-82.9251857,01/01/2022,12/31/2022
125208038,17-5120-53742,Deep Lake,lac Deep,,48.52257,-80.83786,01/01/2022,12/31/2022
125208039,17-5148-54008,Devils Punch Bowl Lake,lac Devils Punch Bowl,,48.76229,-80.79841,01/01/2022,12/31/2022
125208040,17-5732-53678,Dewhirst Lake,lac Dewhirst,,48.4613752,-80.0089618,01/01/2022,12/31/2022
125208041,17-4317-53025,Docks Lake,lac Docks,,47.87424,-81.91344,01/01/2022,12/31/2022
125208041,17-4317-53026,,,Docks Lake (Unofficial Name),47.8751377,-81.9132036,01/01/2022,12/31/2022
125208042,17-5737-53426,Dorothy Lake,lac Dorothy,,48.2344825,-80.0073546,01/01/2022,12/31/2022
125208043,17-3240-53051,,,Downey Lake (Unofficial Name),47.877336,-83.3536645,01/01/2022,12/31/2022
125208044,17-5814-53594,Driscoll Lake,lac Driscoll,,48.3846852,-79.898533,01/01/2022,12/31/2022
125208045,17-4987-53815,Dugwal Pit,fosse Dugwal,,48.592167,-81.0224097,01/01/2022,12/31/2022
125208046,17-4880-54291,,,Else Lake (Unofficial Name),49.0167206,-81.1639284,01/01/2022,12/31/2022
125208047,17-5218-53485,Elspeth Lake,lac Elspeth,,48.2916862,-80.7056254,01/01/2022,12/31/2022
125208048,17-5393-54396,,,Eno Lake (Unofficial Name),49.1100344,-80.4613102,01/01/2022,12/31/2022
125208049,17-5629-53790,Fade Lake,lac Fade,,48.5628458,-80.1478294,01/01/2022,12/31/2022
125208050,17-5705-53462,Ferguson Lake,lac Ferguson,,48.2579351,-80.0433422,01/01/2022,12/31/2022
125208051,17-5086-53820,Fisher Lake,lac Fisher,,48.5930883,-80.8841074,01/01/2022,12/31/2022
125208052,17-3442-52740,Flyline Lake,lac Flyline,,47.60314,-83.07235,01/01/2022,12/31/2022
125208053,17-5561-53346,Gale Lake,lac Gale,,48.1648362,-80.2456989,01/01/2022,12/31/2022
125208054,17-5729-53704,,,Garrison Lake (Unofficial Name),48.482151,-80.0035464,01/01/2022,12/31/2022
125208055,17-4677-52707,Gary Lake,lac Gary,,47.59061,-81.42897,01/01/2022,12/31/2022
125208056,17-4352-52632,George Lake,lac George,,47.52089,-81.86065,01/01/2022,12/31/2022
125208057,17-5211-53131,,,Gerry Lake (Unofficial Name),47.9729,-80.7170894,01/01/2022,12/31/2022
125208058,17-5814-53595,Giunta Lake,lac Giunta,,48.3782674,-79.8968397,01/01/2022,12/31/2022
125208059,17-5094-53798,Green Lake,lac Green,,48.57369,-80.87286,01/01/2022,12/31/2022
125208060,17-5197-53504,Greenock Lake,lac Greenock,,48.30813,-80.73369,01/01/2022,12/31/2022
125208061,17-5312-53485,Grey Lake,lac Grey,,48.2912879,-80.5789934,01/01/2022,12/31/2022
125208062,17-3435-52743,,,Harvey Lake (Unofficial Name),47.6052607,-83.0819723,01/01/2022,12/31/2022
125208063,17-5085-53803,Heart Lake,lac Heart,,48.57758,-80.88424,01/01/2022,12/31/2022
125208064,17-5717-53735,Hewitt Lake,lac Hewitt,,48.5130538,-80.02834,01/01/2022,12/31/2022
125208065,17-5193-53460,Holster Lake,lac Holster,,48.26869,-80.74036,01/01/2022,12/31/2022
125208066,17-4675-53583,Hope Lake,lac Hope,,48.37951,-81.43844,01/01/2022,12/31/2022
125208067,17-4323-53012,Hornet Lake,lac Hornet,,47.86285,-81.9051,01/01/2022,12/31/2022
125208068,17-5124-53930,Horseshoe Lake,lac Horseshoe,,48.6923,-80.83148,01/01/2022,12/31/2022
125208069,17-5207-53518,Hutch Lake,lac Hutch,,48.32091,-80.72118,01/01/2022,12/31/2022
125208070,17-5887-53706,Imperial Lake,lac Impérial,,48.4910661,-79.8081362,01/01/2022,12/31/2022
125208071,17-5325-54046,,,Island Lake (Unofficial Name),48.7955901,-80.5572764,01/01/2022,12/31/2022
125208072,17-5235-53025,,,James Lake (Unofficial Name),47.8774458,-80.6855116,01/01/2022,12/31/2022
125208073,17-5318-53459,,,Jessups Lake (Unofficial Name),48.2675528,-80.5712846,01/01/2022,12/31/2022
125208074,17-5204-53028,,,John Lake (Unofficial Name),47.880251,-80.7269565,01/01/2022,12/31/2022
125208075,17-5121-53702,June Lake,lac June,,48.48701,-80.83592,01/01/2022,12/31/2022
125208076,17-3351-52827,,,Kennedy Lake (Unofficial Name),47.6787054,-83.1968141,01/01/2022,12/31/2022
125208077,17-4774-54542,Kidney Lake,lac Kidney,,49.242681,-81.3106638,01/01/2022,12/31/2022
125208078,17-4654-52841,Knothole Lake,lac Knothole,,47.71117,-81.46092,01/01/2022,12/31/2022
125208079,17-5104-53785,La Viollette Lake,lac La Viollette,,48.5627264,-80.8613264,01/01/2022,12/31/2022
125208080,17-4434-53014,Collin Lake,lac Collin,Middleboro Lake 1 (Phantom Lake) (Unofficial Name),47.8658532,-81.7561111,01/01/2022,12/31/2022
125208081,17-3864-53313,,,Ivanhoe Lake 1 (Unofficial Name),48.1268654,-82.5264368,01/01/2022,12/31/2022
125208082,17-4355-52801,A Lake,lac A,,47.67312,-81.85927,01/01/2022,12/31/2022
125208083,17-4351-52803,Tahill Lake,lac Tahill,,47.6733829,-81.8653349,01/01/2022,12/31/2022
125208084,17-4677-52851,,,Cabot Lake 4 (Unofficial Name),47.7205027,-81.4304781,01/01/2022,12/31/2022
125208085,17-4237-53431,,,Reeves Lake 4 (Unofficial Name),48.2364826,-82.0273048,01/01/2022,12/31/2022
125208086,17-3863-53238,,,Silk Lake 4 (Unofficial Name),48.0591349,-82.5258446,01/01/2022,12/31/2022
125208087,17-4044-54832,,,Teetzel Lake 5 (Unofficial Name),49.4954261,-82.3197147,01/01/2022,12/31/2022
125208088,17-4039-55225,,,Boyle 7 Lake (Unofficial Name),49.8492616,-82.3365813,01/01/2022,12/31/2022
125208089,17-3354-52997,,,McNaught Lake 7 (Unofficial Name),47.8318985,-83.1992656,01/01/2022,12/31/2022
125208090,17-3868-53332,,,Ivanhoe Lake 9 (Unofficial Name),48.144024,-82.5215705,01/01/2022,12/31/2022
125208091,17-4397-53004,Number Nine Lake,lac Number Nine,,47.8559,-81.80621,01/01/2022,12/31/2022
125208092,17-4037-54852,,,Teetzel Lake 9 (Unofficial Name),49.5138223,-82.3301796,01/01/2022,12/31/2022
125208093,17-4807-53260,,,English Lake 10 (Unofficial Name),48.0890158,-81.2589882,01/01/2022,12/31/2022
125208094,17-4038-54863,,,Teetzel Lake 10 (Unofficial Name),49.5237299,-82.3290666,01/01/2022,12/31/2022
125208095,17-4046-54931,,,Pearce Lake 11 (Unofficial Name),49.5850047,-82.3196624,01/01/2022,12/31/2022
125208096,17-3392-52785,,,Nimitz Lake 15 (Unofficial Name),47.6417589,-83.1401286,01/01/2022,12/31/2022
125208097,17-5191-53511,,,Timmins Lake 25 (Unofficial Name),48.3130762,-80.7427148,01/01/2022,12/31/2022
125208098,17-4050-55139,,,Guilfoyle Lake 30 (Unofficial Name),49.7721059,-82.3191809,01/01/2022,12/31/2022
125208099,17-4794-53221,,,English Lake 33 (Unofficial Name),48.0538874,-81.2762546,01/01/2022,12/31/2022
125208100,17-4348-52816,B Lake,lac B,,47.68618,-81.86899,01/01/2022,12/31/2022
125208101,17-4055-55150,,,Guilfoyle Lake37 (Unofficial Name),49.7817954,-82.3125878,01/01/2022,12/31/2022
125208102,17-4055-55152,,,Guilfoyle Lake 39 (Unofficial Name),49.7843272,-82.3122889,01/01/2022,12/31/2022
125208103,17-3858-53281,,,Ivanhoe Lake 41 (Unofficial Name),48.0979793,-82.5336366,01/01/2022,12/31/2022
125208104,17-3861-53282,,,Ivanhoe Lake 42 (Unofficial Name),48.0989321,-82.5296359,01/01/2022,12/31/2022
125208105,17-3865-53249,,,Ivanhoe Lake 50 (Unofficial Name),48.069324,-82.5233869,01/01/2022,12/31/2022
125208106,17-3863-53241,,,Ivanhoe Lake 52 (Unofficial Name),48.0620934,-82.5258573,01/01/2022,12/31/2022
125208107,17-3865-53240,,,Ivanhoe Lake 53 (Unofficial Name),48.0612295,-82.5231476,01/01/2022,12/31/2022
125208108,17-4786-53188,,,English Lake 56 (Unnamed Lake9) (Unofficial Name),48.0241713,-81.286823,01/01/2022,12/31/2022
125208109,17-4043-55193,,,Guilfoyle Lake 64 (Unofficial Name),49.8205515,-82.3302293,01/01/2022,12/31/2022
125208110,17-4041-55204,,,Guilfoyle Lake 68 (Unofficial Name),49.8304106,-82.3332808,01/01/2022,12/31/2022
125208111,17-4335-55303,,,Fraserdale Lake 1 (Unofficial Name),49.9234241,-81.9262473,01/01/2022,12/31/2022
125208112,17-4045-55209,,,Guilfoyle Lake 69 (Unofficial Name),49.8349704,-82.3278435,01/01/2022,12/31/2022
125208113,17-4336-55309,,,Fraserdale Lake 2 (Unofficial Name),49.9288311,-81.9249575,01/01/2022,12/31/2022
125208114,17-4221-53414,,,Reeves Lake 222412 (Unofficial Name),48.2210953,-82.0481244,01/01/2022,12/31/2022
125208115,17-3355-52823,Leatherleaf Lake,lac Leatherleaf,,47.67481,-83.19068,01/01/2022,12/31/2022
125208116,17-5138-53673,Little Club Lake,petit lac Club,,48.46035,-80.81368,01/01/2022,12/31/2022
125208117,17-5183-53491,Little Dougherty Lake,petit lac Dougherty,,48.2973,-80.75258,01/01/2022,12/31/2022
125208118,17-4709-52693,,,Little Elephant Head 23 Lake (Unofficial Name),47.5784911,-81.3867584,01/01/2022,12/31/2022
125208119,17-5135-53663,Little Gibson Lake,petit lac Gibson,,48.4519008,-80.8168787,01/01/2022,12/31/2022
125208120,17-4230-52916,,,Little Pinnacle 23 Lake (Unofficial Name),47.7751969,-82.0275735,01/01/2022,12/31/2022
125208121,17-5828-53547,Mall Lake,lac Mall,,48.3421802,-79.8830314,01/01/2022,12/31/2022
125208122,17-3422-52756,Marylyn Lake,lac Marylyn,,47.61305,-83.08937,01/01/2022,12/31/2022
125208123,17-3394-52966,,,Matti Lake (Unofficial Name),47.8047671,-83.1446944,01/01/2022,12/31/2022
125208124,17-5231-53017,,,Maurice Lake (Unofficial Name),47.8702625,-80.690904,01/01/2022,12/31/2022
125208125,17-5676-53739,McCulloch Lake,lac McCulloch,,48.5165412,-80.0842415,01/01/2022,12/31/2022
125208126,17-5255-53485,,,McEvay Lake 18 (Unofficial Name),48.291501,-80.6536949,01/01/2022,12/31/2022
125208127,17-5670-52897,Mearow Lake,lac Mearow,,47.7593735,-80.1053172,01/01/2022,12/31/2022
125208128,17-5643-53865,Milligan Lake,lac Milligan,,48.6305768,-80.1267815,01/01/2022,12/31/2022
125208129,17-4955-52795,Moon Lake,lac Moon,,47.6711078,-81.0605898,01/01/2022,12/31/2022
125208130,17-5623-52972,,,Mountain Lake (Unofficial Name),47.8268,-80.1668774,01/01/2022,12/31/2022
125208131,17-4719-52922,,,Neannin Lake (Unofficial Name),47.7845818,-81.3749369,01/01/2022,12/31/2022
125208132,17-4736-52960,,,Neezin Lake (Unofficial Name),47.8188444,-81.3524739,01/01/2022,12/31/2022
125208133,17-5829-53426,Nelson Lake,lac Nelson,,48.2378159,-79.875377,01/01/2022,12/31/2022
125208134,17-4280-55285,,,Overhill Lake (Unofficial Name),49.9065997,-82.0025232,01/01/2022,12/31/2022
125208135,17-5745-53683,Pack Can Lake,lac Pack Can,,48.4651233,-79.9912361,01/01/2022,12/31/2022
125208136,17-5523-54096,,,Packsack Lake (Unofficial Name),48.8392164,-80.2870517,01/01/2022,12/31/2022
125208137,17-5827-53554,Pall Lake,lac Pall,,48.3489447,-79.8844758,01/01/2022,12/31/2022
125208138,17-4798-54482,Park Lake,lac Park,,49.18869,-81.27759,01/01/2022,12/31/2022
125208139,17-4988-53936,Partridge Lake,lac Partridge,,48.69729,-81.0162,01/01/2022,12/31/2022
125208140,17-4339-53017,Pearl Lake,lac Pearl,,47.86729,-81.88372,01/01/2022,12/31/2022
125208141,17-5739-53684,Pothole Lakes,lacs Pothole,,48.4758532,-79.9993348,01/01/2022,12/31/2022
125208142,17-5307-53492,Potvin Lake,lac Potvin,,48.2976504,-80.5856863,01/01/2022,12/31/2022
125208143,17-4532-54411,,,Price Lake (Unofficial Name),49.1230024,-81.6412419,01/01/2022,12/31/2022
125208144,17-5826-53502,Ramey Lake,lac Ramey,,48.3021414,-79.8867298,01/01/2022,12/31/2022
125208145,17-4350-52592,Ray Lake,lac Ray,,47.48479,-81.8626,01/01/2022,12/31/2022
125208146,17-3320-52918,,,Regis Lake (Unofficial Name),47.7601973,-83.241809,01/01/2022,12/31/2022
125208147,17-4352-52628,,,Chester Lake 34 (Unofficial Name),47.5174288,-81.8604903,01/01/2022,12/31/2022
125208148,17-5121-53698,Round Lake,lac Round,,48.48285,-80.83619,01/01/2022,12/31/2022
125208149,17-5831-53459,Rozon Lake,lac Rozon,,48.2630026,-79.8799009,01/01/2022,12/31/2022
125208150,17-5830-53513,Seahorse Lake,lac Seahorse,,48.3120773,-79.8797065,01/01/2022,12/31/2022
